LineOfBusiness,ERMSDealNumber,InceptionDate,ExpiryDate,BusinessSegment,Paper,IsAdmitted,Type,InsuredName,InsuredState,BrokerCompany,BrokerCompanyAddress,BrokerContact,BrokerState,UnderwriterTeam,DealComponentID,BusinessClassification,Occurrence: General Liability,Occurrence: Owners & Contractors Protective,Claims Made: Products Liability,Claims Made: Life Sciences Liability,Excess Claims Made: Products Liability,Excess Claims Made: Life Sciences Liability,Limit Damage to Premises Rented to You,Each Common Cause Liquor Liability,Limit Products / Completed Operations Aggregate,Per Occurrence Coverage Limits,General Aggregate Coverage Limits,Limit Personal / Advertising Injury,Limit Medical Expense,Limit Per Project Aggregate,Each Employee Employee Benefits Liability,Limit Per Location Aggregate,Employee Benefits Liability,Assault & Battery,Hired / Non-Owned Auto Liability,Liquor Liability,Data Breach,Other,Per Claim Limit Coverage Limits,Coverage Premium,Terrorism,MJIL 1000 08 10,MPIL 1007 03 14,MPIL 1083 04 15,MDIL 1000 08 11,MDIL 1001 08 11,IL 00 17 11 98,IL 00 21 09 08,MEIL 1200 10 16,MEIL 1225 10 11,MEIL 1231 10 13,MDGL 1000 01 13,MDGL 1008 08 11,CG 00 01 04 13,CG 00 33 04 13,CG 20 15 04 13,CG 21 35 10 01,CG 21 47 12 07,CG 21 49 09 99,CG 21 73 01 15,CG 21 96 03 05,ME 037 04 99,MEGL 0008 01 16,MEGL 0048 03 13,MEGL 0170 05 16,MEGL 0219 05 16,MEGL 1394 05 16,MEGL 1671 05 16,MEGL 1674 05 16,MEGL 1884 10 15,MEGL 5300 05 16,MEGL 5302 05 16,MEGL 5303 05 16,CG 21 86 12 04,MEIL 1211 06 10,MDGL 1012 01 13,CG 00 09 04 13,CG 29 60 06 15,MEGL 0001-OCP 08 14,MEGL 1273 07 16,MEGL 1637 05 17,MPIL 1009-TX 01 16,MPIL 1010-TX 05 10,CG 20 01 04 13,CG 20 10 04 13,CG 20 37 04 13,CG 21 36 03 05,CG 22 79 04 13,MEGL 0241-01 05 16,MEGL 0313 02 17,MEGL 1331 11 15,MEGL 1349 05 17,MEGL 1361 05 16,MEGL 1623 08 17,MEGL 1625 11 13,MEGL 1673 05 16,MEGL 1681 07 16,MEGL 1849 08 14,MEGL 1897 02 16,MGL 1319 01 16,CG 04 35 12 07,CG 20 18 04 13,CG 21 55 09 99,MEGL 1879 07 15,MEIL 1200-CA 03 16,MEGL 5301 05 16,MEIL 1241 07 14,MEIL 1309 11 13,CG 21 65 12 04,MEGL 1895 02 16,MPIL 1005-CA 01 17,CG 00 02 04 13,CG 00 38 04 13,CG 21 16 04 13,CG 21 39 10 93,MEGL 1251 05 16,PD-12000-01 03 04,EIC 701-02 08 07,PD-22000-02 06 04,EIC 4115-01 2 03,MEGL 1660 05 15,ZZ-44003-03 01 15,MPIL 1041 02 12,MDGL 1008 08 11 BC,CG 20 28 04 13,MDIL 1005 08 14,MEGL 1624 05 16,CG 20 11 04 13,MEGL 1378 05 16,CG 24 10 07 98,MEGL 1680 07 16,MEGL 1889 10 15,CG 20 10 07 04,CG 20 37 07 04,CG 20 26 04 13,CG 24 26 04 13,MPIL 1006-FL 01 10,CG 24 04 05 09,CG 21 33 11 85,CG 21 53 01 96,MEGL 1333 03 14,MEGL 1892 12 15,IL 12 01 11 85,CG 22 50 04 13,MEGL 1397 07 10,CG 02 05 12 04,CG 22 43 04 13,MEGL 0217 11 16,MEGL 0026 05 16,MEGL 2202 01 17,MEIL 1247 08 15,MIL 1214 09 17
Brokerage Casualty,3717125,2/16/2018,2/16/2019,NULL,Evanston Insurance Company,0,New,"Hoffman Concrete Company, Inc",CA,"CRC Insurance Services, Inc.","1815 Via El Prado, Suite 401, Riviera Center, Redondo Beach, CA, 90277",Briana Hunter,CA,Brokerage Casualty - West,689977,91560 Concrete Construction,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3716638,2/16/2018,2/16/2019,NULL,Evanston Insurance Company,0,New,"Republic Roofing, Inc.",TX,"USG Insurance Services, Inc.","500 East Border Street, Suite 600, Arlington, TX, 76010",Jodi Berger,TX,Brokerage Casualty - MidSouth,690386,98677 Roofing - commercial,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3715000,2/28/2018,2/28/2020,NULL,Evanston Insurance Company,0,New,"Merit Global Energy, LLC",NJ,Atlantic Risk Specialists,"One International Boulevard, Suite 350, Mahwah, NJ, 07495",Nancy Faneca,NJ,Brokerage Casualty - NorthEast,690484,91580 Contractors - Executive Supervisors or Executive Superintendents,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brokerage Casualty,3686378,3/14/2018,3/14/2019,NULL,Evanston Insurance Company,0,New,BCG CONSTRUCTION,TX,"Southwest Risk, LP","8144 Walnut Hill Lane, Suite 1400, Dallas, TX, 75231",Steven Ateek,TX,Brokerage Casualty - MidSouth,692606,94007 Excavation,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3704360,4/1/2018,4/1/2019,NULL,Evanston Insurance Company,0,New,SETEX CONSTRUCTION CORPORATION,TX,"RT Specialty, LLC","820 Gessner Road, Suite 1850, Houston, TX, 77024",Alicia Calhoun,TX,Brokerage Casualty - MidSouth,693987,91580 Contractors - Executive Supervisors or Executive Superintendents,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3720109,3/26/2018,3/26/2019,NULL,Evanston Insurance Company,0,New,Kalencom Corporation,LA,"All Risks, Ltd.","3330 West Esplanade Avenue South, Suite 505, Metairie, LA, 70002 ",Sam Stringer,LA,Brokerage Casualty - MidSouth,695868,59725 Textile Products Mfg. - fabricated,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3722439,4/1/2018,4/1/2019,NULL,Evanston Insurance Company,0,New,"Orex Group, LLC",NY,Gremesco Corp.- Freehold,"1711 Ginesi Drive, Suite 3, Freehold, NJ, 07728",Joseph Certo,NJ,Brokerage Casualty - NorthEast,696165,"56805 Medical, Dental, Hospital or Surgical Equipment or Supplies Mfg. - expendable",1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3723892,3/1/2018,3/1/2019,NULL,Evanston Insurance Company,0,New,Forehan Construction Inc.,CA,"CRC Insurance Services, Inc.","1815 Via El Prado, Suite 401, Riviera Center, Redondo Beach, CA, 90277",Briana Hunter,CA,Brokerage Casualty - West,698858,91341 Carpentry - interior,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3722220,3/8/2018,3/8/2019,NULL,Evanston Insurance Company,0,New,Kevin Seeger,LA,"All Risks, Ltd.","3330 West Esplanade Avenue South, Suite 505, Metairie, LA, 70002",Brandon Anderson,LA,Brokerage Casualty - MidSouth,702379,52432 Electrical Equipment Mfg. - other than for direct and indirect application to the body,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3726775,3/5/2018,3/5/2019,NULL,Evanston Insurance Company,0,New,"Crownfour, LLC",TX,"LP Risk, Inc.","13105 Northwest Freeway, Suite 790, Houston, TX, 77040",Pat Green,TX,Brokerage Casualty - MidSouth,702633,19795 Trailer Dealers,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3721429,3/8/2018,3/8/2019,NULL,Evanston Insurance Company,0,New,"Wilshire Pacific Builders, LLC",CA,"RT Specialty Insurance Services, LLC","2601 Main Street, Suite 450, Irvine, CA, 92614",Kelly Nguyen,CA,Brokerage Casualty - West,703703,"91585 Contractors - subcontracted work - in connection with construction, reconstruction, repair or erection of buildings",1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3717792,3/8/2018,3/8/2019,NULL,Evanston Insurance Company,0,New,"JDI Electrical Solutions, Inc.",CA,"Breckenridge Insurance Services, LLC","100 Pacifica, Suite 250, Irvine, CA, 92612",Greg Lyons,CA,Brokerage Casualty - West,704608,92478 Electrical Work - within buildings,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3721219,3/9/2018,3/9/2019,NULL,Evanston Insurance Company,0,New,Terry Johnson,CA,"CRC Insurance Services, Inc.","1815 Via El Prado, Suite 401, Riviera Center, Redondo Beach, CA, 90277",Matt Thomas,CA,Brokerage Casualty - West,705091,"99777 Tree Pruning, Dusting, Spraying, Repairing, Trimming or Fumigating",1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3731298,3/12/2018,3/12/2019,NULL,Evanston Insurance Company,0,New,"Scinor Water America, Ltd",NY,"NIF Group, Inc.","30 Park Avenue, Manhasset, NY, 11030",Richard Manduca,NY,Brokerage Casualty - NorthEast,706418,58058 Plastic or Rubber Goods Mfg.- other than household,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3722392,3/15/2018,3/15/2019,NULL,Evanston Insurance Company,0,New,Classic Roof Systems,TX,AmWINS Brokerage,"5910 North Central Expressway, Suite 500, Dallas, TX, 75206 ",Jennifer Mier,TX,Brokerage Casualty - MidSouth,709354,98678 Roofing - residential - three stories and under,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3729553,3/27/2018,3/27/2019,NULL,Evanston Insurance Company,0,New,"Regal Construction & Remodeling, Inc.",CA,"CRC Insurance Services, Inc.","1815 Via El Prado, Suite 401, Riviera Center, Redondo Beach, CA, 90277",Brian Pickford,CA,Brokerage Casualty - West,710801,"91585 Contractors - subcontracted work - in connection with construction, reconstruction, repair or erection of buildings",1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3728488,3/21/2018,3/21/2019,NULL,Evanston Insurance Company,0,Renewal,"Rankin Construction National Builders, LLC",TX,"USG Insurance Services, Inc.","500 East Border Street, Suite 600, Arlington, TX, 76010",Kenneth Brown,TX,Brokerage Casualty - MidSouth,712135,91342 Carpentry,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3734942,3/26/2018,3/26/2019,NULL,Evanston Insurance Company,0,New,"Rocky Mountain GC, LLC",CO,"CRC Insurance Services, Inc.","1815 Via El Prado, Suite 401, Riviera Center, Redondo Beach, CA, 90277",Matt Thomas,CA,Brokerage Casualty - West,715225,"91585 Contractors - subcontracted work - in connection with construction, reconstruction, repair or erection of buildings",1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3710617,4/15/2018,4/15/2019,NULL,Evanston Insurance Company,0,New,Tashcon Corporation,CA,"RT Specialty Insurance Services, LLC","2601 Main Street, Suite 450, Irvine, CA, 92614",Niki Kline,CA,Brokerage Casualty - West,715417,"91585 Contractors - subcontracted work - in connection with construction, reconstruction, repair or erection of buildings",1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3738747,3/25/2018,3/25/2019,NULL,Evanston Insurance Company,0,New,BC Production Validation 1,IL,"RT Specialty, LLC","500 West Monroe, 30th Floor, Chicago, IL, 60661 ",Nick Fane,IL,Brokerage Casualty - MidWest,716334,91580 Contractors - Executive Supervisors or Executive Superintendents,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Brokerage Casualty,3738956,4/1/2018,4/1/2019,NULL,Evanston Insurance Company,0,New,"Just Ryt Foods, Inc.",FL,"Hull & Company, LLC","1815 Griffin Road, Suite 300, Dania Beach, FL, 33004",Bradley Cassidy,FL,Brokerage Casualty - SouthEast,716710,53377 Food Products Mfg. - not dry - in other than glass containers,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3738142,3/26/2018,3/26/2019,NULL,Evanston Insurance Company,0,New, Cantegra Investments LLC,TX,"RT Specialty, LLC","820 Gessner Road, Suite 1850, Houston, TX, 77024 ",Tim Collado,TX,Brokerage Casualty - MidSouth,717172,91580 Contractors - Executive Supervisors or Executive Superintendents,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3737706,4/1/2018,4/1/2019,NULL,Evanston Insurance Company,0,New,Stevan Buren Roofing & Remodeling LLC,TX,"Southwest Risk, LP","8144 Walnut Hill Lane, Suite 1400, Dallas, TX, 75231",Steven Ateek,TX,Brokerage Casualty - MidSouth,718569,98678 Roofing - residential - three stories and under,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3729687,4/1/2018,4/1/2019,NULL,Evanston Insurance Company,0,Renewal,"Apartment Construction Specialist, LLC",MS,"CRC Insurance Services, Inc.","1 Metroplex Drive, Suite 400, Birmingham, AL, 35209",Leigh Smith,AL,Brokerage Casualty - SouthEast,720407,91580 Contractors - Executive Supervisors or Executive Superintendents,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Brokerage Casualty,3741281,4/3/2018,4/3/2019,NULL,Evanston Insurance Company,0,New,"The enrolled contractors of Tilson Home Corporation, Tilson Built Company, Inc.",TX,"RT Specialty, LLC","820 Gessner Road, Suite 1850, Houston, TX, 77024",Wes Crawford,TX,Brokerage Casualty - MidSouth,723140,"91583 Contractors - subcontracted work - in connection with building construction, reconstruction, repair or erection - one or two family dwellings",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3707332,4/29/2018,4/29/2019,NULL,Evanston Insurance Company,0,New,"BMF SOLUTIONS, LLP",TX,AmWINS Brokerage,"5910 North Central Expressway, Suite 500, Dallas, TX, 75206 ",Terry Moody,TX,Brokerage Casualty - MidSouth,725262,"94381 Fire Suppression Systems -installation, servicing or repair",1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokerage Casualty,3744438,4/4/2018,4/4/2019,NULL,Evanston Insurance Company,0,New,"JMJ Building Technologies, Inc.",MA,"Risk Placement Services, Inc.","Georgia 400 Center, 2400 Lakeview Pkwy, Suite 675, Alpharetta, GA, 30009",Amanda Ingwell,GA,Brokerage Casualty - SouthEast,725283,"91585 Contractors - subcontracted work - in connection with construction, reconstruction, repair or erection of buildings",1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brokerage Casualty,3733782,4/20/2018,4/20/2019,NULL,Evanston Insurance Company,0,New,"GCI Steel Erectors, Inc.",SC,AmWINS Brokerage,"One Gresham Landing, Stockbridge, GA, 30281",Bridget Arrington,GA,Brokerage Casualty - SouthEast,728008,97655 Metal Erection - structural,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
